id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
314,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,18458.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0,17535.0
315,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15258.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0,15274.0
316,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14514.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0,14625.0
317,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,26912.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0,27804.0
318,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,27540.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0,26569.0
319,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0,18936.0
320,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,42289.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0,39966.0
321,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62781.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0,62568.0
322,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28289.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0,28749.0
323,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,14414.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0
324,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,42756.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0,46589.0
325,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33348.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0,33772.0
326,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,22122.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0,20481.0
327,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,52159.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0,54396.0
328,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,24541.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0,25080.0
329,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54263.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0,54065.0
330,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12208.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0,12452.0
331,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,52554.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0,56164.0
332,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,42621.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0,45830.0
333,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30578.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0,30868.0
334,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,75837.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0,78293.0
335,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4515.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0,4611.0
336,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,3958.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0
337,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,53645.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0,49498.0
338,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43594.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0,43501.0
339,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,14170.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0,15166.0
340,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,72423.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0,73105.0
341,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,95158.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0,93748.0
342,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,39359.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0,38320.0
343,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,25216.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0,23386.0
344,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59097.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0,59545.0
345,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,20748.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0,21712.0
346,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,38607.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0,39044.0
347,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,22639.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0,21085.0
348,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4030.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0
349,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,47087.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0,44735.0
350,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,31617.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0,32460.0
351,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3305.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0
352,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1978.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0,1925.0
353,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1934.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0,1990.0
354,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0
355,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0,2715.0
356,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,905.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0,923.0
359,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,33805.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0,31531.0
364,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,31099.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0,32044.0
365,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8763.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0,8053.0
366,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3585.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0
367,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2696.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0,2896.0
368,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0
369,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0
370,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13632.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0,13986.0
373,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0,2662.0
374,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20287.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0,20084.0
375,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0
376,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,20018.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0,14249.0
377,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3246.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0,3356.0
378,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2551.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0
